id_jogador,epoca,dias_parado_max,carga_lesao_historica,num_lesoes,posicao,nacionalidade,idade_atual,risco_lesao,dias_descanso_media,jogos_fase_grupos,altitude_media,idade_x_jogos,idade_x_altitude,descanso_relativo,risco_biomecanico
914,21/22,15,21,2,Central Midfield,France,26.5,1,,,,,,,5.0
915,16/17,76,76,1,Defensive Midfield,Norway,17.0,1,,,,,,,4.0
915,17/18,205,205,1,Defensive Midfield,Norway,19.0,1,,,,,,,4.0
915,18/19,56,68,2,Defensive Midfield,Norway,20.0,1,,,,,,,4.0
915,20/21,94,108,2,Defensive Midfield,Norway,22.0,1,,,,,,,4.0
915,21/22,67,83,2,Defensive Midfield,Norway,23.0,1,,,,,,,4.0
915,22/23,62,62,1,Defensive Midfield,Norway,24.0,1,,,,,,,4.0
916,21/22,15,15,1,Goalkeeper,Germany,24.0,1,,,,,,,1.0
916,23/24,113,216,2,Goalkeeper,Germany,25.5,1,,,,,,,1.0
916,24/25,186,202,2,Goalkeeper,Germany,26.0,1,,,,,,,1.0
917,18/19,38,41,2,Central Midfield,Brazil,22.0,1,,,,,,,5.0
917,19/20,10,28,5,Central Midfield,Brazil,22.8,0,,,,,,,5.0
917,21/22,25,49,3,Central Midfield,Brazil,25.0,1,,,,,,,5.0
917,22/23,10,10,1,Central Midfield,Brazil,26.0,0,,,,,,,5.0
917,23/24,119,162,3,Central Midfield,Brazil,26.333333333333332,1,,,,,,,5.0
918,20/21,11,11,1,Centre-Forward,Germany,20.0,0,,,,,,,6.0
918,21/22,4,4,1,Centre-Forward,Germany,21.0,0,,,,,,,6.0
918,22/23,312,353,4,Centre-Forward,Germany,21.25,1,,,,,,,6.0
918,23/24,39,55,2,Centre-Forward,Germany,22.5,1,,,,,,,6.0
919,20/21,9,19,3,Left-Back,Germany,22.0,0,,,,,,,4.0
919,21/22,6,6,1,Left-Back,Germany,23.0,0,,,,,,,4.0
920,16/17,8,8,1,Centre-Back,Germany,18.0,0,,,,,,,3.0
920,17/18,113,113,1,Centre-Back,Germany,19.0,1,,,,,,,3.0
920,18/19,365,457,2,Centre-Back,Germany,20.0,1,,,,,,,3.0
920,21/22,103,114,2,Centre-Back,Germany,23.0,1,,,,,,,3.0
920,22/23,68,76,2,Centre-Back,Germany,24.0,1,,,,,,,3.0
920,23/24,108,193,3,Centre-Back,Germany,25.0,1,,,,,,,3.0
921,17/18,29,29,1,Attacking Midfield,Germany,19.0,1,,,,,,,3.0
921,21/22,164,170,2,Attacking Midfield,Germany,22.5,1,,,,,,,3.0
922,20/21,18,18,1,Centre-Back,Germany,22.0,1,,,,,,,3.0
922,21/22,8,15,2,Centre-Back,Germany,23.0,0,,,,,,,3.0
922,22/23,62,106,4,Centre-Back,Germany,24.0,1,,,,,,,3.0
922,23/24,99,218,4,Centre-Back,Germany,25.0,1,,,,,,,3.0
923,18/19,5,5,1,Defensive Midfield,"Switzerland,DR Congo",21.0,0,,,,,,,4.0
923,19/20,247,247,1,Defensive Midfield,"Switzerland,DR Congo",23.0,1,,,,,,,4.0
923,20/21,10,10,1,Defensive Midfield,"Switzerland,DR Congo",23.0,0,,,,,,,4.0
923,21/22,34,78,6,Defensive Midfield,"Switzerland,DR Congo",24.666666666666668,1,,,,,,,4.0
923,22/23,32,32,1,Defensive Midfield,"Switzerland,DR Congo",25.0,1,,,,,,,4.0
923,23/24,50,50,1,Defensive Midfield,"Switzerland,DR Congo",27.0,1,,,,,,,4.0
924,21/22,9,9,1,Central Midfield,Croatia,25.0,0,,,,,,,5.0
924,23/24,20,20,1,Central Midfield,Croatia,27.0,1,,,,,,,5.0
925,19/20,36,36,1,Central Midfield,Germany,19.0,1,,,,,,,5.0
925,20/21,14,14,1,Central Midfield,Germany,20.0,0,,,,,,,5.0
925,21/22,28,36,2,Central Midfield,Germany,21.0,1,,,,,,,5.0
925,23/24,12,12,1,Central Midfield,Germany,23.0,0,,,,,,,5.0
926,19/20,20,20,1,Right-Back,"France,Central African Republic",23.0,1,,,,,,,4.0
926,23/24,5,5,1,Right-Back,"France,Central African Republic",27.0,0,,,,,,,4.0
927,19/20,91,182,4,Central Midfield,Spain,20.0,1,,,,,,,5.0
927,21/22,14,26,2,Central Midfield,Spain,22.0,0,,,,,,,5.0
928,22/23,20,20,1,Centre-Forward,Bosnia-Herzegovina,25.0,1,,,,,,,6.0
929,17/18,13,13,1,Centre-Back,"Germany,Croatia",20.0,0,,,,,,,3.0
929,18/19,3,3,1,Centre-Back,"Germany,Croatia",21.0,0,,,,,,,3.0
929,19/20,9,17,2,Centre-Back,"Germany,Croatia",23.0,0,,,,,,,3.0
929,20/21,35,35,1,Centre-Back,"Germany,Croatia",23.0,1,,,,,,,3.0
929,21/22,161,177,2,Centre-Back,"Germany,Croatia",24.5,1,,,,,,,3.0
929,22/23,122,185,2,Centre-Back,"Germany,Croatia",25.5,1,,,,,,,3.0
930,21/22,21,21,1,Right-Back,England,24.0,1,,,,,,,4.0
930,23/24,12,12,1,Right-Back,England,25.0,0,,,,,,,4.0
931,20/21,63,63,1,Left-Back,Germany,19.0,1,,,,,,,4.0
931,21/22,60,60,1,Left-Back,Germany,20.0,1,,,,,,,4.0
931,22/23,17,17,1,Left-Back,Germany,21.0,1,,,,,,,4.0
931,23/24,97,106,2,Left-Back,Germany,23.0,1,,,,,,,4.0
932,18/19,9,9,1,Goalkeeper,Türkiye,20.0,0,,,,,,,1.0
932,19/20,26,26,1,Goalkeeper,Türkiye,21.0,1,,,,,,,1.0
932,20/21,28,28,1,Goalkeeper,Türkiye,22.0,1,,,,,,,1.0
932,21/22,103,103,1,Goalkeeper,Türkiye,23.0,1,,,,,,,1.0
932,22/23,68,97,4,Goalkeeper,Türkiye,24.0,1,,,,,,,1.0
932,23/24,22,22,1,Goalkeeper,Türkiye,25.0,1,,,,,,,1.0
933,15/16,7,7,1,Right-Back,"Kosovo,Albania",20.0,0,,,,,,,4.0
933,20/21,22,37,2,Right-Back,"Kosovo,Albania",25.0,1,,,,,,,4.0
933,21/22,13,13,1,Right-Back,"Kosovo,Albania",26.0,0,,,,,,,4.0
933,22/23,25,44,2,Right-Back,"Kosovo,Albania",27.0,1,,,,,,,4.0
933,23/24,16,32,3,Right-Back,"Kosovo,Albania",28.0,1,,,,,,,4.0
934,17/18,47,47,1,Goalkeeper,Germany,17.0,1,,,,,,,1.0
934,18/19,46,68,2,Goalkeeper,Germany,18.0,1,,,,,,,1.0
934,20/21,84,84,1,Goalkeeper,Germany,21.0,1,,,,,,,1.0
934,23/24,31,31,1,Goalkeeper,Germany,23.0,1,,,,,,,1.0
935,16/17,10,10,1,Defensive Midfield,Spain,19.0,0,,,,,,,4.0
935,17/18,8,8,1,Defensive Midfield,Spain,21.0,0,,,,,,,4.0
935,20/21,18,26,2,Defensive Midfield,Spain,23.5,1,,,,,,,4.0
935,21/22,46,46,1,Defensive Midfield,Spain,24.0,1,,,,,,,4.0
936,16/17,30,38,2,Left-Back,Italy,18.5,1,,,,,,,4.0
936,18/19,19,19,1,Left-Back,Italy,20.0,1,,,,,,,4.0
936,19/20,8,8,1,Left-Back,Italy,22.0,0,,,,,,,4.0
936,20/21,21,67,4,Left-Back,Italy,22.5,1,,,,,,,4.0
936,21/22,37,42,2,Left-Back,Italy,24.0,1,,,,,,,4.0
936,22/23,21,26,2,Left-Back,Italy,24.0,1,,,,,,,4.0
936,23/24,123,123,1,Left-Back,Italy,25.0,1,,,,,,,4.0
937,19/20,15,15,1,Left Winger,"Kosovo,Germany",21.0,1,,,,,,,6.0
937,20/21,6,6,1,Left Winger,"Kosovo,Germany",22.0,0,,,,,,,6.0
937,23/24,5,5,1,Left Winger,"Kosovo,Germany",25.0,0,,,,,,,6.0
938,21/22,42,42,1,Centre-Back,Germany,21.0,1,,,,,,,3.0
938,22/23,7,7,1,Centre-Back,Germany,22.0,0,,,,,,,3.0
939,17/18,32,32,1,Central Midfield,Czech Republic,19.0,1,,,,,,,5.0
939,20/21,22,22,1,Central Midfield,Czech Republic,22.0,1,,,,,,,5.0
939,22/23,20,20,1,Central Midfield,Czech Republic,24.0,1,,,,,,,5.0
940,16/17,64,116,3,Centre-Forward,Nigeria,19.0,1,,,,,,,6.0
940,19/20,50,50,1,Centre-Forward,Nigeria,22.0,1,,,,,,,6.0
940,22/23,292,292,1,Centre-Forward,Nigeria,25.0,1,,,,,,,6.0
940,23/24,8,14,2,Centre-Forward,Nigeria,26.5,0,,,,,,,6.0
941,16/17,115,115,1,Centre-Forward,"Cote d'Ivoire,Italy",18.0,1,,,,,,,6.0
941,19/20,230,230,1,Centre-Forward,"Cote d'Ivoire,Italy",21.0,1,,,,,,,6.0
941,20/21,19,19,1,Centre-Forward,"Cote d'Ivoire,Italy",23.0,1,,,,,,,6.0
941,22/23,6,6,1,Centre-Forward,"Cote d'Ivoire,Italy",24.0,0,,,,,,,6.0
941,23/24,29,29,1,Centre-Forward,"Cote d'Ivoire,Italy",26.0,1,,,,,,,6.0
942,20/21,42,101,4,Left-Back,Greece,24.0,1,,,,,,,4.0
942,22/23,5,5,1,Left-Back,Greece,26.0,0,,,,,,,4.0
942,23/24,46,49,2,Left-Back,Greece,27.0,1,,,,,,,4.0
943,21/22,27,51,4,Centre-Back,Spain,24.0,1,,,,,,,3.0
944,15/16,19,19,1,Central Midfield,Spain,19.0,1,,,,,,,5.0
944,16/17,8,16,2,Central Midfield,Spain,20.0,0,,,,,,,5.0
944,17/18,27,40,2,Central Midfield,Spain,21.0,1,,,,,,,5.0
944,18/19,54,54,1,Central Midfield,Spain,22.0,1,,,,,,,5.0
944,19/20,7,7,1,Central Midfield,Spain,23.0,0,,,,,,,5.0
944,20/21,62,62,1,Central Midfield,Spain,24.0,1,,,,,,,5.0
944,21/22,22,22,1,Central Midfield,Spain,24.0,1,,,,,,,5.0
944,22/23,26,26,1,Central Midfield,Spain,26.0,1,,,,,,,5.0
944,23/24,14,14,1,Central Midfield,Spain,26.0,0,,,,,,,5.0
945,16/17,45,80,3,Left Winger,Spain,21.0,1,,,,,,,6.0
945,17/18,8,14,2,Left Winger,Spain,22.0,0,,,,,,,6.0
945,19/20,10,10,1,Left Winger,Spain,23.0,0,,,,,,,6.0
945,21/22,10,10,1,Left Winger,Spain,25.0,0,,,,,,,6.0
945,23/24,14,14,1,Left Winger,Spain,28.0,0,,,,,,,6.0
946,18/19,40,40,1,Centre-Back,Belgium,19.0,1,,,,,,,3.0
946,19/20,8,8,1,Centre-Back,Belgium,20.0,0,,,,,,,3.0
946,20/21,71,71,1,Centre-Back,Belgium,21.0,1,,,,,,,3.0
946,21/22,15,15,1,Centre-Back,Belgium,22.0,1,,,,,,,3.0
946,23/24,11,11,1,Centre-Back,Belgium,24.0,0,,,,,,,3.0
947,19/20,15,15,1,Defensive Midfield,Belgium,20.0,1,,,,,,,4.0
947,21/22,272,272,1,Defensive Midfield,Belgium,22.0,1,,,,,,,4.0
948,17/18,8,13,2,Goalkeeper,"Serbia,Belgium",17.5,0,,,,,,,1.0
948,18/19,6,6,1,Goalkeeper,"Serbia,Belgium",19.0,0,,,,,,,1.0
948,20/21,32,32,1,Goalkeeper,"Serbia,Belgium",20.0,1,,,,,,,1.0
948,21/22,11,17,2,Goalkeeper,"Serbia,Belgium",21.5,0,,,,,,,1.0
949,19/20,217,217,1,Goalkeeper,Czech Republic,20.0,1,,,,,,,1.0
949,20/21,15,15,1,Goalkeeper,Czech Republic,21.0,1,,,,,,,1.0
950,17/18,97,97,1,Centre-Forward,"Germany,Türkiye",21.0,1,,,,,,,6.0
950,23/24,34,47,2,Centre-Forward,"Germany,Türkiye",26.5,1,,,,,,,6.0
951,18/19,54,54,1,Left-Back,"Netherlands,Curacao",19.0,1,,,,,,,4.0
951,19/20,95,103,2,Left-Back,"Netherlands,Curacao",19.5,1,,,,,,,4.0
951,20/21,10,13,2,Left-Back,"Netherlands,Curacao",21.0,0,,,,,,,4.0
951,21/22,13,20,3,Left-Back,"Netherlands,Curacao",22.0,0,,,,,,,4.0
952,16/17,190,190,1,Left-Back,"England,Jamaica",18.0,1,,,,,,,4.0
952,17/18,420,420,1,Left-Back,"England,Jamaica",20.0,1,,,,,,,4.0
953,18/19,6,6,1,Left-Back,"France,Spain",21.0,0,,,,,,,4.0
953,19/20,54,54,1,Left-Back,"France,Spain",21.0,1,,,,,,,4.0
953,20/21,9,23,4,Left-Back,"France,Spain",23.0,0,,,,,,,4.0
953,21/22,12,18,2,Left-Back,"France,Spain",23.0,0,,,,,,,4.0
953,22/23,18,28,3,Left-Back,"France,Spain",24.666666666666668,1,,,,,,,4.0
953,23/24,5,13,3,Left-Back,"France,Spain",25.333333333333332,0,,,,,,,4.0
954,16/17,31,31,1,Right Winger,"Senegal,Spain",20.0,1,,,,,,,6.0
954,18/19,375,375,1,Right Winger,"Senegal,Spain",21.0,1,,,,,,,6.0
954,22/23,42,42,1,Right Winger,"Senegal,Spain",25.0,1,,,,,,,6.0
954,23/24,37,69,2,Right Winger,"Senegal,Spain",27.0,1,,,,,,,6.0
955,18/19,184,184,1,Centre-Forward,Spain,22.0,1,,,,,,,6.0
955,23/24,26,39,3,Centre-Forward,Spain,27.0,1,,,,,,,6.0
956,20/21,342,342,1,Central Midfield,"England,Angola",21.0,1,,,,,,,5.0
956,23/24,139,255,2,Central Midfield,"England,Angola",24.0,1,,,,,,,5.0
957,21/22,55,66,2,Right Midfield,"Nigeria,England",21.5,1,,,,,,,5.0
957,22/23,17,17,1,Right Midfield,"Nigeria,England",23.0,1,,,,,,,5.0
958,22/23,43,43,1,Centre-Forward,"England,Ghana",23.0,1,,,,,,,6.0
959,18/19,18,18,1,Right Winger,"England,Jamaica",19.0,1,,,,,,,6.0
959,19/20,50,97,2,Right Winger,"England,Jamaica",19.5,1,,,,,,,6.0
959,20/21,40,66,2,Right Winger,"England,Jamaica",20.0,1,,,,,,,6.0
959,21/22,26,70,4,Right Winger,"England,Jamaica",21.75,1,,,,,,,6.0
959,22/23,57,110,2,Right Winger,"England,Jamaica",22.0,1,,,,,,,6.0
960,17/18,55,55,1,Left Winger,"England,DR Congo",19.0,1,,,,,,,6.0
960,21/22,40,40,1,Left Winger,"England,DR Congo",23.0,1,,,,,,,6.0
960,22/23,44,62,2,Left Winger,"England,DR Congo",23.5,1,,,,,,,6.0
961,21/22,25,43,3,Central Midfield,"England,Montserrat",22.0,1,,,,,,,5.0
961,22/23,19,19,1,Central Midfield,"England,Montserrat",23.0,1,,,,,,,5.0
961,23/24,92,221,3,Central Midfield,"England,Montserrat",23.333333333333332,1,,,,,,,5.0
962,17/18,8,8,1,Centre-Back,Spain,20.0,0,,,,,,,3.0
962,19/20,29,29,1,Centre-Back,Spain,22.0,1,,,,,,,3.0
963,19/20,50,50,1,Goalkeeper,"Nigeria,Germany",19.0,1,,,,,,,1.0
963,20/21,6,6,1,Goalkeeper,"Nigeria,Germany",21.0,0,,,,,,,1.0
963,21/22,19,19,1,Goalkeeper,"Nigeria,Germany",22.0,1,,,,,,,1.0
963,22/23,45,45,1,Goalkeeper,"Nigeria,Germany",23.0,1,,,,,,,1.0
964,17/18,23,30,2,Centre-Forward,Spain,17.0,1,,,,,,,6.0
964,18/19,64,64,1,Centre-Forward,Spain,18.0,1,,,,,,,6.0
964,19/20,8,8,1,Centre-Forward,Spain,19.0,0,,,,,,,6.0
965,20/21,61,73,2,Right-Back,"Morocco,Netherlands",23.0,1,,,,,,,4.0
965,21/22,32,60,4,Right-Back,"Morocco,Netherlands",23.5,1,,,,,,,4.0
965,22/23,62,75,3,Right-Back,"Morocco,Netherlands",24.333333333333332,1,,,,,,,4.0
965,23/24,48,101,5,Right-Back,"Morocco,Netherlands",25.4,1,,,,,,,4.0
966,18/19,4,4,1,Attacking Midfield,Netherlands,20.0,0,,,,,,,3.0
966,20/21,69,78,2,Attacking Midfield,Netherlands,22.0,1,,,,,,,3.0
966,22/23,111,111,1,Attacking Midfield,Netherlands,24.0,1,,,,,,,3.0
967,20/21,8,8,1,Centre-Forward,Croatia,24.0,0,,,,,,,6.0
967,22/23,23,34,2,Centre-Forward,Croatia,26.0,1,,,,,,,6.0
967,23/24,24,47,2,Centre-Forward,Croatia,27.0,1,,,,,,,6.0
968,19/20,154,154,1,Centre-Back,Spain,22.0,1,,,,,,,3.0
968,20/21,32,48,2,Centre-Back,Spain,23.0,1,,,,,,,3.0
968,21/22,29,59,3,Centre-Back,Spain,24.0,1,,,,,,,3.0
968,22/23,241,241,1,Centre-Back,Spain,25.0,1,,,,,,,3.0
969,21/22,106,117,2,Goalkeeper,Ireland,22.5,1,,,,,,,1.0
970,16/17,19,19,1,Centre-Forward,Portugal,19.0,1,5.0,3.0,12.0,57.0,228.0,1.25,6.0
970,18/19,33,74,3,Centre-Forward,Portugal,21.333333333333332,1,5.0,3.0,12.0,64.0,256.0,1.25,6.0
970,19/20,29,51,2,Centre-Forward,Portugal,22.5,1,5.0,3.0,12.0,67.5,270.0,1.25,6.0
970,20/21,85,97,2,Centre-Forward,Portugal,23.5,1,5.0,3.0,12.0,70.5,282.0,1.25,6.0
970,21/22,15,15,1,Centre-Forward,Portugal,25.0,1,5.0,3.0,12.0,75.0,300.0,1.25,6.0
970,22/23,117,149,2,Centre-Forward,Portugal,25.0,1,5.0,3.0,12.0,75.0,300.0,1.25,6.0
970,23/24,52,104,3,Centre-Forward,Portugal,26.666666666666668,1,5.0,3.0,12.0,80.0,320.0,1.25,6.0
971,17/18,32,32,1,Right-Back,"England,Jamaica",20.0,1,,,,,,,4.0
971,19/20,23,36,2,Right-Back,"England,Jamaica",22.0,1,,,,,,,4.0
971,20/21,18,18,1,Right-Back,"England,Jamaica",23.0,1,,,,,,,4.0
971,21/22,8,8,1,Right-Back,"England,Jamaica",24.0,0,,,,,,,4.0
971,22/23,47,60,2,Right-Back,"England,Jamaica",25.0,1,,,,,,,4.0
972,21/22,270,300,2,Right Winger,Italy,23.5,1,,,,,,,6.0
972,22/23,27,82,7,Right Winger,Italy,24.714285714285715,1,,,,,,,6.0
972,23/24,18,50,5,Right Winger,Italy,25.6,1,,,,,,,6.0
973,20/21,11,11,1,Left Winger,"Argentina,Italy",26.0,0,,,,,,,6.0
973,23/24,29,63,3,Left Winger,"Argentina,Italy",29.0,1,,,,,,,6.0
974,19/20,35,35,1,Left-Back,Spain,19.0,1,,,,,,,4.0
974,21/22,22,27,2,Left-Back,Spain,21.0,1,,,,,,,4.0
975,20/21,11,11,1,Left-Back,Spain,21.0,0,,,,,,,4.0
976,20/21,92,92,1,Attacking Midfield,Spain,21.0,1,,,,,,,3.0
976,21/22,105,105,1,Attacking Midfield,Spain,22.0,1,,,,,,,3.0
977,16/17,8,18,3,Right Winger,Scotland,19.0,0,,,,,,,6.0
977,17/18,13,13,1,Right Winger,Scotland,20.0,0,,,,,,,6.0
977,19/20,40,40,1,Right Winger,Scotland,22.0,1,,,,,,,6.0
977,20/21,10,11,2,Right Winger,Scotland,23.0,0,,,,,,,6.0
977,21/22,48,48,1,Right Winger,Scotland,24.0,1,,,,,,,6.0
977,23/24,48,48,1,Right Winger,Scotland,26.0,1,,,,,,,6.0
978,22/23,29,34,2,Defensive Midfield,"Bangladesh,England",25.0,1,,,,,,,4.0
979,19/20,24,24,1,Defensive Midfield,Germany,20.0,1,,,,,,,4.0
979,20/21,39,39,1,Defensive Midfield,Germany,20.0,1,,,,,,,4.0
979,21/22,131,165,2,Defensive Midfield,Germany,21.0,1,,,,,,,4.0
979,23/24,33,66,2,Defensive Midfield,Germany,23.0,1,,,,,,,4.0
980,18/19,98,98,1,Right-Back,"DR Congo,England",20.0,1,,,,,,,4.0
980,19/20,79,115,2,Right-Back,"DR Congo,England",21.5,1,,,,,,,4.0
980,20/21,124,124,1,Right-Back,"DR Congo,England",22.0,1,,,,,,,4.0
980,21/22,40,40,1,Right-Back,"DR Congo,England",24.0,1,,,,,,,4.0
980,22/23,195,195,1,Right-Back,"DR Congo,England",24.0,1,,,,,,,4.0
981,17/18,9,9,1,Centre-Forward,"France,Malta",20.0,0,,,,,,,6.0
981,18/19,96,145,2,Centre-Forward,"France,Malta",20.5,1,,,,,,,6.0
981,19/20,16,26,2,Centre-Forward,"France,Malta",21.0,1,,,,,,,6.0
981,22/23,40,40,1,Centre-Forward,"France,Malta",25.0,1,,,,,,,6.0
981,23/24,9,15,2,Centre-Forward,"France,Malta",25.0,0,,,,,,,6.0
982,19/20,31,55,4,Centre-Forward,"France,Cameroon",20.0,1,,,,,,,6.0
982,20/21,17,56,5,Centre-Forward,"France,Cameroon",21.4,1,,,,,,,6.0
982,21/22,9,17,2,Centre-Forward,"France,Cameroon",22.0,0,,,,,,,6.0
982,22/23,11,14,2,Centre-Forward,"France,Cameroon",23.5,0,,,,,,,6.0
983,19/20,7,7,1,Defensive Midfield,"Argentina,Italy",25.0,0,,,,,,,4.0
983,20/21,11,11,1,Defensive Midfield,"Argentina,Italy",26.0,0,,,,,,,4.0
983,23/24,94,94,1,Defensive Midfield,"Argentina,Italy",29.0,1,,,,,,,4.0
984,19/20,29,29,1,Central Midfield,Sweden,20.0,1,,,,,,,5.0
984,20/21,15,27,2,Central Midfield,Sweden,22.0,1,,,,,,,5.0
984,22/23,8,12,2,Central Midfield,Sweden,23.0,0,,,,,,,5.0
984,23/24,55,55,1,Central Midfield,Sweden,25.0,1,,,,,,,5.0
985,20/21,183,183,1,Centre-Back,"Cameroon,France",21.0,1,,,,,,,3.0
985,22/23,210,210,1,Centre-Back,"Cameroon,France",23.0,1,,,,,,,3.0
986,16/17,7,7,1,Right Winger,"Cote d'Ivoire,France",21.0,0,,,,,,,6.0
986,19/20,5,5,1,Right Winger,"Cote d'Ivoire,France",24.0,0,,,,,,,6.0
986,20/21,5,5,1,Right Winger,"Cote d'Ivoire,France",24.0,0,,,,,,,6.0
986,22/23,123,180,3,Right Winger,"Cote d'Ivoire,France",27.0,1,,,,,,,6.0
986,23/24,43,66,4,Right Winger,"Cote d'Ivoire,France",28.0,1,,,,,,,6.0
987,18/19,7,11,2,Centre-Forward,Germany,18.5,0,,,,,,,6.0
987,19/20,39,104,4,Centre-Forward,Germany,19.25,1,,,,,,,6.0
987,20/21,21,21,1,Centre-Forward,Germany,21.0,1,,,,,,,6.0
987,21/22,9,9,1,Centre-Forward,Germany,21.0,0,,,,,,,6.0
987,23/24,99,99,1,Centre-Forward,Germany,23.0,1,,,,,,,6.0
988,20/21,8,16,2,Centre-Forward,"Canada,Jamaica",25.0,0,,,,,,,6.0
988,21/22,22,64,4,Centre-Forward,"Canada,Jamaica",26.0,1,,,,,,,6.0
989,19/20,34,48,4,Centre-Back,"England,Jamaica",21.0,1,,,,,,,3.0
989,20/21,12,12,1,Centre-Back,"England,Jamaica",22.0,0,,,,,,,3.0
989,22/23,92,123,2,Centre-Back,"England,Jamaica",24.5,1,,,,,,,3.0
990,18/19,232,232,1,Centre-Forward,Ukraine,20.0,1,,,,,,,6.0
990,20/21,4,4,1,Centre-Forward,Ukraine,23.0,0,,,,,,,6.0
990,21/22,36,59,3,Centre-Forward,Ukraine,24.0,1,,,,,,,6.0
990,22/23,8,8,1,Centre-Forward,Ukraine,25.0,0,,,,,,,6.0
990,23/24,17,31,2,Centre-Forward,Ukraine,26.0,1,,,,,,,6.0
991,21/22,8,13,2,Centre-Back,Serbia,23.0,0,,,,,,,3.0
991,22/23,18,18,1,Centre-Back,Serbia,23.0,1,,,,,,,3.0
991,23/24,10,10,1,Centre-Back,Serbia,24.0,0,,,,,,,3.0
992,21/22,102,102,1,Left Winger,Wales,23.0,1,,,,,,,6.0
992,23/24,4,4,1,Left Winger,Wales,25.0,0,,,,,,,6.0
993,17/18,74,74,1,Defensive Midfield,Germany,19.0,1,,,,,,,4.0
993,18/19,88,88,1,Defensive Midfield,Germany,19.0,1,,,,,,,4.0
993,22/23,8,26,4,Defensive Midfield,Germany,23.0,0,,,,,,,4.0
994,19/20,121,130,2,Right-Back,"France,Cote d'Ivoire",20.5,1,,,,,,,4.0
994,21/22,24,24,1,Right-Back,"France,Cote d'Ivoire",23.0,1,,,,,,,4.0
994,22/23,81,81,1,Right-Back,"France,Cote d'Ivoire",24.0,1,,,,,,,4.0
994,23/24,30,30,1,Right-Back,"France,Cote d'Ivoire",25.0,1,,,,,,,4.0
995,17/18,8,8,1,Centre-Forward,"France,French Guiana",20.0,0,,,,,,,6.0
995,18/19,29,73,5,Centre-Forward,"France,French Guiana",20.0,1,,,,,,,6.0
995,19/20,19,19,1,Centre-Forward,"France,French Guiana",21.0,1,,,,,,,6.0
995,20/21,21,40,3,Centre-Forward,"France,French Guiana",22.0,1,,,,,,,6.0
996,18/19,14,14,1,Centre-Forward,"France,DR Congo",20.0,0,,,,,,,6.0
996,20/21,33,41,2,Centre-Forward,"France,DR Congo",22.5,1,,,,,,,6.0
996,21/22,8,8,1,Centre-Forward,"France,DR Congo",24.0,0,,,,,,,6.0
996,22/23,84,139,4,Centre-Forward,"France,DR Congo",24.0,1,,,,,,,6.0
996,23/24,110,246,4,Centre-Forward,"France,DR Congo",25.5,1,,,,,,,6.0
997,19/20,39,57,2,Centre-Back,"France,Senegal",20.0,1,,,,,,,3.0
997,22/23,92,108,2,Centre-Back,"France,Senegal",23.0,1,,,,,,,3.0
998,18/19,32,32,1,Centre-Back,"France,Cote d'Ivoire",19.0,1,,,,,,,3.0
998,19/20,67,79,2,Centre-Back,"France,Cote d'Ivoire",20.0,1,,,,,,,3.0
998,20/21,110,150,2,Centre-Back,"France,Cote d'Ivoire",20.0,1,,,,,,,3.0
998,21/22,25,44,2,Centre-Back,"France,Cote d'Ivoire",22.0,1,,,,,,,3.0
998,22/23,8,17,3,Centre-Back,"France,Cote d'Ivoire",23.0,0,,,,,,,3.0
998,23/24,152,152,1,Centre-Back,"France,Cote d'Ivoire",24.0,1,,,,,,,3.0
999,23/24,12,12,1,Defensive Midfield,"France,Senegal",24.0,0,,,,,,,4.0
1000,18/19,111,127,2,Centre-Back,"France,Guinea-Bissau",19.5,1,,,,,,,3.0
1000,19/20,26,46,2,Centre-Back,"France,Guinea-Bissau",20.0,1,,,,,,,3.0
1000,20/21,14,28,2,Centre-Back,"France,Guinea-Bissau",21.5,0,,,,,,,3.0
1000,21/22,12,20,2,Centre-Back,"France,Guinea-Bissau",22.5,0,,,,,,,3.0
1000,22/23,12,17,2,Centre-Back,"France,Guinea-Bissau",24.0,0,,,,,,,3.0
1000,23/24,25,44,3,Centre-Back,"France,Guinea-Bissau",24.333333333333332,1,,,,,,,3.0
1001,17/18,233,233,1,Centre-Back,"Haiti,France",20.0,1,,,,,,,3.0
1001,23/24,8,8,1,Centre-Back,"Haiti,France",25.0,0,,,,,,,3.0
1002,20/21,15,32,3,Centre-Back,Poland,20.0,1,,,,,,,3.0
1002,21/22,184,184,1,Centre-Back,Poland,21.0,1,,,,,,,3.0
1002,22/23,14,21,2,Centre-Back,Poland,22.0,0,,,,,,,3.0
1002,23/24,25,49,3,Centre-Back,Poland,23.0,1,,,,,,,3.0
1002,24/25,18,18,1,Centre-Back,Poland,24.0,1,,,,,,,3.0
1003,20/21,8,8,1,Centre-Forward,Denmark,21.0,0,,,,,,,6.0
1003,21/22,68,68,1,Centre-Forward,Denmark,22.0,1,,,,,,,6.0
1003,22/23,46,73,3,Centre-Forward,Denmark,23.0,1,,,,,,,6.0
1003,23/24,25,25,1,Centre-Forward,Denmark,24.0,1,,,,,,,6.0
1004,18/19,8,8,1,Left Winger,"Switzerland,Dominican Republic",20.0,0,,,,,,,6.0
1004,19/20,11,11,1,Left Winger,"Switzerland,Dominican Republic",20.0,0,,,,,,,6.0
1004,20/21,8,13,2,Left Winger,"Switzerland,Dominican Republic",21.5,0,,,,,,,6.0
